127.0.0.1 - - [04/Jun/2017:21:44:56 -0400] "GET / HTTP/1.1" 404 1078
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:45:40 -0400] "GET /eStore/resources/images/7.png HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:45:40 -0400] "GET /eStore/resources/images/8.png HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:45:42 -0400] "GET /eStore/ HTTP/1.1" 200 7875
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:45:42 -0400] "GET /eStore/resources/css/main.css HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:45:42 -0400] "GET /eStore/resources/images/back1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:45:42 -0400] "GET /eStore/resources/images/back3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:45:42 -0400] "GET /eStore/resources/images/back2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:45:44 -0400] "GET /eStore/login/ HTTP/1.1" 200 4124
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:45:44 -0400] "GET /eStore/resources/css/main.css HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:45:50 -0400] "POST /eStore/j_spring_security_check HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:45:50 -0400] "GET /eStore/login?error HTTP/1.1" 200 4242
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:45:50 -0400] "GET /eStore/resources/css/main.css HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:45:56 -0400] "POST /eStore/j_spring_security_check HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:45:56 -0400] "GET /eStore/login?error HTTP/1.1" 200 4242
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:45:56 -0400] "GET /eStore/resources/css/main.css HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:46:00 -0400] "POST /eStore/j_spring_security_check HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:46:00 -0400] "GET /eStore/product/productList/ HTTP/1.1" 200 5488
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:46:00 -0400] "GET /eStore/resources/images/7.png HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:46:00 -0400] "GET /eStore/resources/images/8.png HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:46:00 -0400] "GET /eStore/resources/css/main.css HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:46:00 -0400] "GET /eStore/resources/images/9.png HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:46:00 -0400] "GET /eStore/favicon.ico HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:46:03 -0400] "GET /eStore/customer/cart HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:46:03 -0400] "GET /eStore/customer/cart/1 HTTP/1.1" 200 5407
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:46:03 -0400] "GET /eStore/resources/css/main.css HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:46:03 -0400] "GET /eStore/resources/js/controller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:46:03 -0400] "GET /eStore/rest/cart/1 HTTP/1.1" 200 55
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:46:03 -0400] "GET /eStore/rest/cart/1 HTTP/1.1" 200 55
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:46:06 -0400] "GET /eStore/product/productList HTTP/1.1" 200 5488
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:46:06 -0400] "GET /eStore/resources/css/main.css HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:46:06 -0400] "GET /eStore/resources/images/7.png HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:46:06 -0400] "GET /eStore/resources/images/8.png HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:46:06 -0400] "GET /eStore/resources/images/9.png HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:46:08 -0400] "GET /eStore/product/viewProduct/7 HTTP/1.1" 200 5224
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:46:08 -0400] "GET /eStore/resources/css/main.css HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:46:08 -0400] "GET /eStore/resources/images/7.png HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:46:09 -0400] "GET /eStore/customer/cart HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:46:09 -0400] "GET /eStore/customer/cart/1 HTTP/1.1" 200 5407
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:46:09 -0400] "GET /eStore/resources/css/main.css HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:46:09 -0400] "GET /eStore/rest/cart/1 HTTP/1.1" 200 55
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:46:09 -0400] "GET /eStore/rest/cart/1 HTTP/1.1" 200 55
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:46:12 -0400] "PUT /eStore/rest/cart/add/7 HTTP/1.1" 204 -
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:46:16 -0400] "GET /eStore/product/productList HTTP/1.1" 200 5488
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:46:16 -0400] "GET /eStore/resources/css/main.css HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:46:16 -0400] "GET /eStore/resources/images/9.png HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:46:16 -0400] "GET /eStore/resources/images/7.png HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:46:16 -0400] "GET /eStore/resources/images/8.png HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:46:17 -0400] "GET /eStore/product/viewProduct/8 HTTP/1.1" 200 5221
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:46:17 -0400] "GET /eStore/resources/css/main.css HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:46:17 -0400] "GET /eStore/resources/images/8.png HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:46:18 -0400] "PUT /eStore/rest/cart/add/8 HTTP/1.1" 204 -
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:46:21 -0400] "PUT /eStore/rest/cart/add/8 HTTP/1.1" 204 -
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:46:27 -0400] "GET /eStore/customer/cart HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:46:27 -0400] "GET /eStore/customer/cart/1 HTTP/1.1" 200 5407
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:46:27 -0400] "GET /eStore/resources/css/main.css HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:46:27 -0400] "GET /eStore/rest/cart/1 HTTP/1.1" 200 636
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:46:27 -0400] "GET /eStore/rest/cart/1 HTTP/1.1" 200 636
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:46:40 -0400] "GET /eStore/product/productList HTTP/1.1" 200 5488
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:46:40 -0400] "GET /eStore/resources/css/main.css HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:46:40 -0400] "GET /eStore/resources/images/7.png HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:46:40 -0400] "GET /eStore/resources/images/9.png HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:46:40 -0400] "GET /eStore/resources/images/8.png HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:46:42 -0400] "GET /eStore/customer/cart HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:46:42 -0400] "GET /eStore/customer/cart/1 HTTP/1.1" 200 5407
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:46:42 -0400] "GET /eStore/resources/css/main.css HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:46:42 -0400] "GET /eStore/rest/cart/1 HTTP/1.1" 200 636
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:46:42 -0400] "GET /eStore/rest/cart/1 HTTP/1.1" 200 636
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:48:23 -0400] "GET /eStore/ HTTP/1.1" 200 8055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:48:23 -0400] "GET /eStore/resources/css/main.css HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:48:24 -0400] "GET /eStore/customer/cart HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:48:24 -0400] "GET /eStore/customer/cart HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:48:24 -0400] "GET /eStore/customer/cart/1 HTTP/1.1" 200 5078
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:48:24 -0400] "GET /eStore/customer/cart/1 HTTP/1.1" 200 5078
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:48:24 -0400] "GET /eStore/resources/css/main.css HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:48:24 -0400] "GET /eStore/rest/cart/1 HTTP/1.1" 200 636
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:48:24 -0400] "GET /eStore/rest/cart/1 HTTP/1.1" 200 636
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:48:35 -0400] "GET /eStore/ HTTP/1.1" 200 8055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:48:35 -0400] "GET /eStore/resources/css/main.css HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:48:36 -0400] "GET /eStore/ HTTP/1.1" 200 8055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:48:36 -0400] "GET /eStore/resources/css/main.css HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:48:37 -0400] "GET /eStore/product/productList HTTP/1.1" 200 5488
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:48:37 -0400] "GET /eStore/resources/css/main.css HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:48:37 -0400] "GET /eStore/resources/images/7.png HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:48:37 -0400] "GET /eStore/resources/images/8.png HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:48:37 -0400] "GET /eStore/resources/images/9.png HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:48:41 -0400] "GET /eStore/customer/cart HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:48:41 -0400] "GET /eStore/customer/cart/1 HTTP/1.1" 200 5078
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:48:41 -0400] "GET /eStore/resources/css/main.css HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:48:41 -0400] "GET /eStore/rest/cart/1 HTTP/1.1" 200 636
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:48:41 -0400] "GET /eStore/rest/cart/1 HTTP/1.1" 200 636
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:48:43 -0400] "GET /eStore/order/1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:48:43 -0400] "GET /eStore/checkout?cartId=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:48:43 -0400] "GET /eStore/checkout?execution=e1s1 HTTP/1.1" 200 6142
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:48:43 -0400] "GET /eStore/resources/css/main.css HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:48:47 -0400] "POST /eStore/checkout?execution=e1s1 HTTP/1.1" 200 3979
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:48:47 -0400] "GET /eStore/resources/css/main.css HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:48:52 -0400] "GET /eStore/customer/cart HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:48:52 -0400] "GET /eStore/customer/cart/1 HTTP/1.1" 200 5078
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:48:52 -0400] "GET /eStore/resources/css/main.css HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:48:52 -0400] "GET /eStore/rest/cart/1 HTTP/1.1" 200 636
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:48:52 -0400] "GET /eStore/rest/cart/1 HTTP/1.1" 200 636
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:48:55 -0400] "GET /eStore/order/1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:48:55 -0400] "GET /eStore/checkout?cartId=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:48:55 -0400] "GET /eStore/checkout?execution=e2s1 HTTP/1.1" 200 6142
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:48:55 -0400] "GET /eStore/resources/css/main.css HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:48:57 -0400] "POST /eStore/checkout?execution=e2s1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:48:57 -0400] "GET /eStore/checkout?execution=e2s2 HTTP/1.1" 200 5588
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:48:57 -0400] "GET /eStore/resources/css/main.css HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:48:59 -0400] "POST /eStore/checkout?execution=e2s2 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:48:59 -0400] "GET /eStore/checkout?execution=e2s3 HTTP/1.1" 200 6142
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:48:59 -0400] "GET /eStore/resources/css/main.css HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:49:01 -0400] "POST /eStore/checkout?execution=e2s3 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:49:01 -0400] "GET /eStore/checkout?execution=e2s4 HTTP/1.1" 200 5588
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:49:01 -0400] "GET /eStore/resources/css/main.css HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:49:03 -0400] "POST /eStore/checkout?execution=e2s4 HTTP/1.1" 200 3979
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:49:03 -0400] "GET /eStore/resources/css/main.css HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:49:05 -0400] "GET /eStore/customer/cart HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:49:05 -0400] "GET /eStore/customer/cart/1 HTTP/1.1" 200 5078
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:49:05 -0400] "GET /eStore/resources/css/main.css HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:49:05 -0400] "GET /eStore/rest/cart/1 HTTP/1.1" 200 636
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:49:05 -0400] "GET /eStore/rest/cart/1 HTTP/1.1" 200 636
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:49:08 -0400] "GET /eStore/order/1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:49:08 -0400] "GET /eStore/checkout?cartId=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:49:08 -0400] "GET /eStore/checkout?execution=e3s1 HTTP/1.1" 200 6142
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:49:08 -0400] "GET /eStore/resources/css/main.css HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:49:10 -0400] "POST /eStore/checkout?execution=e3s1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:49:10 -0400] "GET /eStore/checkout?execution=e3s2 HTTP/1.1" 200 5588
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:49:10 -0400] "GET /eStore/resources/css/main.css HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:49:13 -0400] "POST /eStore/checkout?execution=e3s2 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:49:13 -0400] "GET /eStore/checkout?execution=e3s3 HTTP/1.1" 200 8439
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:49:13 -0400] "GET /eStore/resources/css/main.css HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:49:24 -0400] "POST /eStore/checkout?execution=e3s3 HTTP/1.1" 200 3979
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:49:24 -0400] "GET /eStore/resources/css/main.css HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:49:26 -0400] "GET /eStore/customer/cart HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:49:26 -0400] "GET /eStore/customer/cart/1 HTTP/1.1" 200 5078
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:49:26 -0400] "GET /eStore/resources/css/main.css HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:49:26 -0400] "GET /eStore/rest/cart/1 HTTP/1.1" 200 636
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:49:26 -0400] "GET /eStore/rest/cart/1 HTTP/1.1" 200 636
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:49:29 -0400] "GET /eStore/order/1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:49:29 -0400] "GET /eStore/checkout?cartId=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:49:29 -0400] "GET /eStore/checkout?execution=e4s1 HTTP/1.1" 200 6142
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:49:29 -0400] "GET /eStore/resources/css/main.css HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:49:31 -0400] "POST /eStore/checkout?execution=e4s1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:49:31 -0400] "GET /eStore/checkout?execution=e4s2 HTTP/1.1" 200 5588
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:49:31 -0400] "GET /eStore/resources/css/main.css HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:49:32 -0400] "POST /eStore/checkout?execution=e4s2 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:49:32 -0400] "GET /eStore/checkout?execution=e4s3 HTTP/1.1" 200 8439
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:49:32 -0400] "GET /eStore/resources/css/main.css HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:49:36 -0400] "POST /eStore/checkout?execution=e4s3 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:49:36 -0400] "GET /eStore/checkout?execution=e4s4 HTTP/1.1" 200 5588
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:49:36 -0400] "GET /eStore/resources/css/main.css HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:49:37 -0400] "POST /eStore/checkout?execution=e4s4 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:49:37 -0400] "GET /eStore/checkout?execution=e4s5 HTTP/1.1" 200 8439
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:49:37 -0400] "GET /eStore/resources/css/main.css HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:49:40 -0400] "POST /eStore/checkout?execution=e4s5 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:49:40 -0400] "GET /eStore/checkout?execution=e4s6 HTTP/1.1" 200 3921
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:49:40 -0400] "GET /eStore/resources/css/main.css HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:49:44 -0400] "GET /eStore/ HTTP/1.1" 200 8055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:49:44 -0400] "GET /eStore/resources/css/main.css HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:49:45 -0400] "GET /eStore/customer/cart HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:49:45 -0400] "GET /eStore/customer/cart/1 HTTP/1.1" 200 5078
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:49:45 -0400] "GET /eStore/resources/css/main.css HTTP/1.1" 404 1055
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:49:45 -0400] "GET /eStore/rest/cart/1 HTTP/1.1" 200 55
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:49:45 -0400] "GET /eStore/rest/cart/1 HTTP/1.1" 200 55
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:49:48 -0400] "DELETE /eStore/rest/cart/1 HTTP/1.1" 204 -
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:49:48 -0400] "GET /eStore/rest/cart/1 HTTP/1.1" 200 55
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:49:48 -0400] "DELETE /eStore/rest/cart/1 HTTP/1.1" 204 -
0:0:0:0:0:0:0:1 - - [04/Jun/2017:21:49:48 -0400] "GET /eStore/rest/cart/1 HTTP/1.1" 200 55
